mode,n,S,trial,comparisons,time_s
hybrid,100000,17,3,1481613,0.3585545999230817
hybrid,100000,18,1,1482298,0.44284140004310757
hybrid,100000,18,2,1480476,0.37026090000290424
hybrid,100000,18,3,1481066,0.36527940002270043
hybrid,100000,19,1,1481522,0.3627359999809414
hybrid,100000,19,2,1482181,0.38829739997163415
hybrid,100000,19,3,1482254,0.41917099989950657
hybrid,100000,20,1,1481451,0.4502974000060931
hybrid,100000,20,2,1481687,0.44984140002634376
hybrid,100000,20,3,1481610,0.5397772999713197
hybrid,100000,21,1,1481010,0.39127540006302297
hybrid,100000,21,2,1482463,0.40412159997504205
hybrid,100000,21,3,1481507,0.35204190004151314
hybrid,100000,22,1,1481036,0.4209601000184193
hybrid,100000,22,2,1482164,0.39784400002099574
hybrid,100000,22,3,1480703,0.44395450002048165
hybrid,100000,23,1,1481455,0.36356929992325604
hybrid,100000,23,2,1482278,0.3569387000752613
hybrid,100000,23,3,1481291,0.38964569999370724
hybrid,100000,24,1,1467209,0.40306390007026494
hybrid,100000,24,2,1468457,0.3511578000616282
hybrid,100000,24,3,1467806,0.35233629995491356
hybrid,100000,25,1,1460996,0.3355168999405578
hybrid,100000,25,2,1461298,0.3375256999861449
hybrid,100000,25,3,1460859,0.35751170001458377
hybrid,100000,26,1,1461331,0.3568696000147611
hybrid,100000,26,2,1461029,0.3340442000189796
hybrid,100000,26,3,1461192,0.3428844000445679
hybrid,100000,27,1,1461655,0.39078629994764924
hybrid,100000,27,2,1460303,0.33386619994416833
hybrid,100000,27,3,1461046,0.3496670000022277
hybrid,100000,28,1,1461108,0.3106460999697447
hybrid,100000,28,2,1459851,0.30595870001707226
hybrid,100000,28,3,1461411,0.37182150001171976
hybrid,100000,29,1,1462650,0.34914050006773323
hybrid,100000,29,2,1459902,0.3786507999757305
hybrid,100000,29,3,1460859,0.33515719999559224
hybrid,100000,30,1,1461201,0.3341321999905631
hybrid,100000,30,2,1461932,0.37720099999569356
hybrid,100000,30,3,1460059,0.340086399926804
hybrid,100000,31,1,1461904,0.34058269998058677
hybrid,100000,31,2,1461742,0.33231279999017715
hybrid,100000,31,3,1460214,0.3358157000038773
hybrid,100000,32,1,1461320,0.3155204999493435
hybrid,100000,32,2,1461624,0.3132628999883309
hybrid,100000,32,3,1460008,0.306657399982214
hybrid,100000,33,1,1459118,0.30832059995736927
hybrid,100000,33,2,1460794,0.3718543000286445
hybrid,100000,33,3,1460128,0.30717980000190437
hybrid,100000,34,1,1461410,0.3078832000028342
hybrid,100000,34,2,1460040,0.34503590001259
hybrid,100000,34,3,1460606,0.3010734999552369
hybrid,100000,35,1,1460599,0.309221199946478
hybrid,100000,35,2,1460064,0.31336359994020313
hybrid,100000,35,3,1459504,0.3639393999474123
hybrid,100000,36,1,1460554,0.2910044000018388
hybrid,100000,36,2,1460865,0.44962730002589524
hybrid,100000,36,3,1461208,0.30748670001048595
hybrid,100000,37,1,1461842,0.29148890008218586
hybrid,100000,37,2,1461249,0.3105317000299692
hybrid,100000,37,3,1461290,0.3421771000139415
hybrid,100000,38,1,1460236,0.3549911000300199
hybrid,100000,38,2,1461079,0.31728720001410693
hybrid,100000,38,3,1459891,0.36495560000184923
hybrid,100000,39,1,1460923,0.31968489999417216
hybrid,100000,39,2,1459794,0.4446269000181928
hybrid,100000,39,3,1461033,0.37028719997033477
hybrid,100000,40,1,1460321,0.3330417999532074
hybrid,100000,40,2,1461581,0.4442613000283018
hybrid,100000,40,3,1460463,0.39829450007528067
hybrid,100000,41,1,1461869,0.35079810000024736
hybrid,100000,41,2,1460756,0.3341619001002982
hybrid,100000,41,3,1460981,0.4257444000104442
hybrid,100000,42,1,1461207,0.6144993999041617
hybrid,100000,42,2,1460737,0.42199379997327924
hybrid,100000,42,3,1460507,0.41287709993775934
hybrid,100000,43,1,1458518,0.6750472999410704
hybrid,100000,43,2,1460147,0.6010067999595776
hybrid,100000,43,3,1460660,0.4522594000445679
hybrid,100000,44,1,1460481,0.5670145000331104
hybrid,100000,44,2,1460179,0.599056200007908
hybrid,100000,44,3,1461493,0.5584219000302255
hybrid,100000,45,1,1460430,0.49018780002370477
hybrid,100000,45,2,1460051,0.49556850001681596
hybrid,100000,45,3,1461174,0.4894077000208199
hybrid,100000,46,1,1460994,0.41358609998133034
hybrid,100000,46,2,1461601,0.46883890009485185
hybrid,100000,46,3,1461472,0.44958809996023774
hybrid,100000,47,1,1459647,0.46638339990749955
hybrid,100000,47,2,1461175,0.46615450002718717
hybrid,100000,47,3,1460578,0.4214930000016466
hybrid,100000,48,1,1456208,0.48451700003352016
hybrid,100000,48,2,1457300,0.33559959998819977
hybrid,100000,48,3,1456415,0.42846610001288354
hybrid,100000,49,1,1435364,0.41461020009592175
hybrid,100000,49,2,1433563,0.4049870999297127
hybrid,100000,49,3,1436843,0.3961211000569165
hybrid,100000,50,1,1435699,0.43648599996231496
hybrid,100000,50,2,1436990,0.4595718999626115
hybrid,100000,50,3,1432727,0.3736433000303805
hybrid,100000,51,1,1436961,0.4480882999487221
hybrid,100000,51,2,1435819,0.44679650000762194
hybrid,100000,51,3,1435180,0.4459350999677554
hybrid,100000,52,1,1435233,0.528570199967362
hybrid,100000,52,2,1435736,0.4403533000731841
hybrid,100000,52,3,1436411,0.381898200022988
hybrid,100000,53,1,1435567,0.4121742999413982
hybrid,100000,53,2,1437145,0.3597215000772849
hybrid,100000,53,3,1438386,0.32078119996003807
hybrid,100000,54,1,1439251,0.409897799952887
hybrid,100000,54,2,1434833,0.39234280004166067
hybrid,100000,54,3,1434728,0.45560039998963475
hybrid,100000,55,1,1435719,0.44351589994039387
hybrid,100000,55,2,1434606,0.40037050005048513
hybrid,100000,55,3,1437118,0.4223344000056386
hybrid,100000,56,1,1434873,0.33403739996720105
hybrid,100000,56,2,1436963,0.3675886000273749
hybrid,100000,56,3,1434448,0.3837154000066221
hybrid,100000,57,1,1436503,0.43802760005928576
hybrid,100000,57,2,1436220,0.37463640002533793
hybrid,100000,57,3,1438955,0.4602825000183657
hybrid,100000,58,1,1436317,0.3877786999801174
hybrid,100000,58,2,1434133,0.3811940000159666
hybrid,100000,58,3,1436512,0.410851199994795
hybrid,100000,59,1,1437040,0.4793751999968663
hybrid,100000,59,2,1435989,0.37102439999580383
hybrid,100000,59,3,1436613,0.42185350006911904
hybrid,100000,60,1,1435672,0.3616755000548437
hybrid,100000,60,2,1436163,0.35609949997160584
hybrid,100000,60,3,1435448,0.6447845000075176
hybrid,100000,61,1,1437515,0.718112500035204
hybrid,100000,61,2,1436063,0.36429840000346303
hybrid,100000,61,3,1436421,0.3701649000868201
hybrid,100000,62,1,1435317,0.3249747999943793
hybrid,100000,62,2,1434347,0.45281509996857494
hybrid,100000,62,3,1436238,0.37294210004620254
hybrid,100000,63,1,1436095,0.28863670001737773
hybrid,100000,63,2,1435638,0.3284264999674633
hybrid,100000,63,3,1436331,0.34434980002697557
hybrid,100000,64,1,1435490,0.2943915999494493
hybrid,100000,64,2,1435964,0.3188619998982176
hybrid,100000,64,3,1435808,0.3259348999708891
hybrid,100000,65,1,1435151,0.3709173999959603
hybrid,100000,65,2,1435832,0.3704161000205204
hybrid,100000,65,3,1436046,0.36035039997659624
hybrid,100000,66,1,1435593,0.346662100055255
hybrid,100000,66,2,1436653,0.368030299898237
hybrid,100000,66,3,1436356,0.3349002000177279
hybrid,100000,67,1,1435999,0.3385347999865189
hybrid,100000,67,2,1436417,0.318881299928762
hybrid,100000,67,3,1434034,0.33074000000488013
hybrid,100000,68,1,1433548,0.32763559999875724
hybrid,100000,68,2,1436320,0.3045355000067502
hybrid,100000,68,3,1434555,0.30555379996076226
hybrid,100000,69,1,1437242,0.3072824999690056
hybrid,100000,69,2,1435395,0.34320410003419966
hybrid,100000,69,3,1435105,0.2970428999979049
hybrid,100000,70,1,1436868,0.29330839996691793
hybrid,100000,70,2,1438859,0.3185863000107929
hybrid,100000,70,3,1436282,0.32422259997110814
hybrid,100000,71,1,1437858,0.29945529997348785
hybrid,100000,71,2,1435060,0.3287610999541357
hybrid,100000,71,3,1436140,0.31135669990908355
hybrid,100000,72,1,1435526,0.2956902999430895
hybrid,100000,72,2,1437062,0.29631380003411323
hybrid,100000,72,3,1436001,0.3020650000544265
hybrid,100000,73,1,1435147,0.3158209000248462
hybrid,100000,73,2,1435987,0.2882844000123441
hybrid,100000,73,3,1436351,0.3446031999774277
hybrid,100000,74,1,1436460,0.265077400021255
hybrid,100000,74,2,1436479,0.2896132000023499
hybrid,100000,74,3,1436245,0.27680919994600117
hybrid,100000,75,1,1436357,0.31188930000644177
hybrid,100000,75,2,1434538,0.2879249000689015
hybrid,100000,75,3,1435856,0.305284500005655
hybrid,100000,76,1,1434109,0.30236969992984086
hybrid,100000,76,2,1436238,0.3090933000203222
hybrid,100000,76,3,1434383,0.31706709996797144
hybrid,100000,77,1,1432900,0.3015743000432849
hybrid,100000,77,2,1436807,0.3724273999687284
hybrid,100000,77,3,1436780,0.30592960002832115
hybrid,100000,78,1,1437275,0.3140877999830991
hybrid,100000,78,2,1435956,0.29990510002244264
hybrid,100000,78,3,1437166,0.33607459999620914
hybrid,100000,79,1,1436011,0.31192319991532713
hybrid,100000,79,2,1438231,0.2937294999137521
hybrid,100000,79,3,1435053,0.28398049995303154
hybrid,100000,80,1,1435073,0.275428400025703
hybrid,100000,80,2,1437282,0.33994290011469275
hybrid,100000,80,3,1437654,0.28876769996713847
hybrid,100000,81,1,1436167,0.29649900004733354
hybrid,100000,81,2,1436960,0.49442140001337975
hybrid,100000,81,3,1435605,0.3188322000205517
hybrid,100000,82,1,1435167,0.43366079998668283
hybrid,100000,82,2,1438184,0.3034415999427438
hybrid,100000,82,3,1435355,0.3248592000454664
hybrid,100000,83,1,1435647,0.29162899998482317
hybrid,100000,83,2,1435070,0.36086120002437383
hybrid,100000,83,3,1437172,0.29167229996528476
hybrid,100000,84,1,1438159,0.39691869996022433
hybrid,100000,84,2,1437672,0.43027979996986687
hybrid,100000,84,3,1437223,0.43961070000659674
hybrid,100000,85,1,1438243,0.5448222000850365
hybrid,100000,85,2,1435064,0.6884940000018105
hybrid,100000,85,3,1435258,0.6607663999311626
hybrid,100000,86,1,1435736,0.5910908000078052
hybrid,100000,86,2,1436587,0.5806880999589339
hybrid,100000,86,3,1435134,0.6723643000004813
hybrid,100000,87,1,1434472,0.6659414999885485
hybrid,100000,87,2,1437278,0.5829725000075996
hybrid,100000,87,3,1437612,0.6812181000132114
hybrid,100000,88,1,1434992,0.7619032999500632
hybrid,100000,88,2,1436415,1.219126700074412
hybrid,100000,88,3,1436413,0.6349240000126883
hybrid,100000,89,1,1437417,0.740390200051479
hybrid,100000,89,2,1435729,0.6279460999649018
hybrid,100000,89,3,1436645,0.7042932000476867
hybrid,100000,90,1,1437808,0.6505025000078604
hybrid,100000,90,2,1437679,0.685063699958846
hybrid,100000,90,3,1435627,0.6209823000244796
hybrid,100000,91,1,1435584,0.6289651999250054
hybrid,100000,91,2,1434733,0.6634940999792889
hybrid,100000,91,3,1433598,0.7391566999722272
hybrid,100000,92,1,1436380,0.6910569999599829
hybrid,100000,92,2,1436751,0.7953534000553191
hybrid,100000,92,3,1434847,0.7803508000215515
hybrid,100000,93,1,1436164,0.63610050000716
hybrid,100000,93,2,1435788,0.6937044000951573
hybrid,100000,93,3,1434762,3.2595444000326097
hybrid,100000,94,1,1436834,1.061569400015287
hybrid,100000,94,2,1435565,0.8854151000268757
hybrid,100000,94,3,1437467,0.7151249999878928
hybrid,100000,95,1,1436500,0.709808100014925
hybrid,100000,95,2,1436866,0.9466399000957608
hybrid,100000,95,3,1435057,0.9645098999608308
hybrid,100000,96,1,1436156,2.0673369000433013
hybrid,100000,96,2,1437005,1.8933776000048965
hybrid,100000,96,3,1435382,0.7228647000156343
hybrid,100000,97,1,1426906,0.566897299955599
hybrid,100000,97,2,1427352,0.7298022999893874
hybrid,100000,97,3,1425624,1.2328535000560805
hybrid,100000,98,1,1410905,0.7023029000265524
hybrid,100000,98,2,1411621,0.7433631999883801
hybrid,100000,98,3,1411585,0.69943899998907
hybrid,100000,99,1,1407416,0.6380680000875145
hybrid,100000,99,2,1409736,0.8975358000025153
hybrid,100000,99,3,1409014,1.0860578999854624
hybrid,100000,100,1,1406956,0.6538119000615552
hybrid,100000,100,2,1407377,0.6626393999904394
hybrid,100000,100,3,1408236,1.3632978999521583
hybrid,100000,101,1,1408908,2.216066899942234
hybrid,100000,101,2,1411254,2.360630300012417
hybrid,100000,101,3,1411956,0.7198942999821156
hybrid,100000,102,1,1412378,0.7159975999966264
hybrid,100000,102,2,1407041,0.6924915000563487
hybrid,100000,102,3,1407035,0.6623986000195146
hybrid,100000,103,1,1407219,0.9158348999917507
hybrid,100000,103,2,1407424,2.1977648999309167
hybrid,100000,103,3,1408624,1.620723900035955
hybrid,100000,104,1,1406961,0.8016254999674857
hybrid,100000,104,2,1409247,2.3424687000224367
hybrid,100000,104,3,1406444,0.6877228000666946
hybrid,100000,105,1,1409675,0.7061851999023929
hybrid,100000,105,2,1408290,0.6682171999709681
hybrid,100000,105,3,1405601,1.0589087000116706
hybrid,100000,106,1,1407463,1.5426497000735253
hybrid,100000,106,2,1407831,0.7736713000340387
hybrid,100000,106,3,1407893,0.916783900000155
hybrid,100000,107,1,1407158,1.5897480000276119
hybrid,100000,107,2,1411371,0.9021236000116915
hybrid,100000,107,3,1407582,0.6668709999648854
hybrid,100000,108,1,1409909,0.6760139000834897
hybrid,100000,108,2,1408557,0.7535538000520319
hybrid,100000,108,3,1409829,1.5549322000006214
hybrid,100000,109,1,1407940,1.7412019000621513
hybrid,100000,109,2,1407015,1.8280470001045614
hybrid,100000,109,3,1406810,1.4892496999818832
hybrid,100000,110,1,1406499,1.124584999983199
hybrid,100000,110,2,1405908,0.7946057999506593
hybrid,100000,110,3,1407258,0.7128533000359312
hybrid,100000,111,1,1408876,0.659706800011918
hybrid,100000,111,2,1408088,1.4928910000016913
hybrid,100000,111,3,1410529,0.8535449999617413
hybrid,100000,112,1,1409039,2.0284973999951035
hybrid,100000,112,2,1410849,0.7063323999755085
hybrid,100000,112,3,1406297,1.5132169999415055
hybrid,100000,113,1,1409617,0.7517397000920027
hybrid,100000,113,2,1406355,1.018233200069517
hybrid,100000,113,3,1406783,1.3207618999294937
hybrid,100000,114,1,1409115,0.7127115000039339
hybrid,100000,114,2,1407678,0.6700313000474125
hybrid,100000,114,3,1407682,0.7560387999983504
hybrid,100000,115,1,1409274,0.6951313000172377
hybrid,100000,115,2,1409287,1.5115077999653295
hybrid,100000,115,3,1407202,4.288945599924773
hybrid,100000,116,1,1410316,0.7708234000019729
hybrid,100000,116,2,1408424,1.1159506998956203
hybrid,100000,116,3,1408471,0.7098074000095949
hybrid,100000,117,1,1408559,0.6995223000412807
hybrid,100000,117,2,1407168,0.6684458999661729
hybrid,100000,117,3,1406465,1.4427691999590024
hybrid,100000,118,1,1406540,0.6391921999165788
hybrid,100000,118,2,1406468,5.362487499951385
hybrid,100000,118,3,1408519,0.8651508999755606
hybrid,100000,119,1,1411103,1.591208300087601
hybrid,100000,119,2,1409390,0.6986206999281421
hybrid,100000,119,3,1406081,0.6974785999627784
hybrid,100000,120,1,1407738,0.74897250009235
hybrid,100000,120,2,1409192,0.7108225000556558
hybrid,100000,120,3,1410964,0.9830266999779269
hybrid,100000,121,1,1410692,1.0138900999445468
hybrid,100000,121,2,1410540,3.30689759994857
hybrid,100000,121,3,1408384,0.8699047999689355
hybrid,100000,122,1,1407490,2.373803900089115
hybrid,100000,122,2,1407656,1.2862450000829995
hybrid,100000,122,3,1404983,0.6734387999167666
hybrid,100000,123,1,1408924,0.6905411999905482
hybrid,100000,123,2,1408342,2.771683400031179
hybrid,100000,123,3,1406447,2.5875361999496818
hybrid,100000,124,1,1409143,1.7031466000480577
hybrid,100000,124,2,1407989,0.7029944000532851
hybrid,100000,124,3,1408284,0.7158511999296024
hybrid,100000,125,1,1411178,0.7306378000648692
hybrid,100000,125,2,1404601,0.6099119998980314
hybrid,100000,125,3,1408217,0.6748107000021264
hybrid,100000,126,1,1410301,0.6722420000005513
hybrid,100000,126,2,1408248,0.7495751000242308
hybrid,100000,126,3,1409252,0.9258132000686601
hybrid,100000,127,1,1409423,0.6446467000059783
hybrid,100000,127,2,1405592,0.3499072000849992
hybrid,100000,127,3,1407416,0.29725079995114356
hybrid,100000,128,1,1411097,0.3865407999837771
hybrid,100000,128,2,1406803,0.31075720000080764
hybrid,100000,128,3,1407571,0.33681679994333535
hybrid,100000,129,1,1406869,0.36587380000855774
hybrid,100000,129,2,1410794,0.36080249992664903
hybrid,100000,129,3,1411234,0.36245679995045066
hybrid,100000,130,1,1410008,0.41101870010606945
hybrid,100000,130,2,1408479,0.3166114999912679
hybrid,100000,130,3,1408678,0.30510410002898425
hybrid,100000,131,1,1407935,0.31100970006082207
hybrid,100000,131,2,1407805,0.31256069999653846
hybrid,100000,131,3,1408555,0.39558260003104806
hybrid,100000,132,1,1408721,0.3029960000421852
hybrid,100000,132,2,1407223,0.3599431999027729
hybrid,100000,132,3,1407525,0.3360216999426484
hybrid,100000,133,1,1408206,0.3906038999557495
hybrid,100000,133,2,1408979,0.3140305000124499
hybrid,100000,133,3,1407557,0.2878605000441894
hybrid,100000,134,1,1407684,0.309006099938415
hybrid,100000,134,2,1407646,0.2938467999920249
hybrid,100000,134,3,1409317,0.31893090007361025
hybrid,100000,135,1,1408399,0.3118382999673486
hybrid,100000,135,2,1409184,0.2965926999459043
hybrid,100000,135,3,1407841,0.2763567001093179
hybrid,100000,136,1,1404859,0.31338780000805855
hybrid,100000,136,2,1408892,0.31142839998938143
hybrid,100000,136,3,1409487,0.30643250001594424
hybrid,100000,137,1,1406055,0.3383196999784559
hybrid,100000,137,2,1406668,0.34427760005928576
hybrid,100000,137,3,1407051,0.3118123000022024
hybrid,100000,138,1,1405675,0.2965559000149369
hybrid,100000,138,2,1408398,0.2974994999822229
hybrid,100000,138,3,1406440,0.3405090000014752
hybrid,100000,139,1,1407902,0.3547619000310078
hybrid,100000,139,2,1408765,0.3445314000127837
hybrid,100000,139,3,1410816,0.3055337999248877
hybrid,100000,140,1,1411018,0.3251223999541253
hybrid,100000,140,2,1408980,0.370271599967964
hybrid,100000,140,3,1406653,0.28077850001864135
hybrid,100000,141,1,1411275,0.3781491999980062
hybrid,100000,141,2,1408548,0.2960466999793425
hybrid,100000,141,3,1407900,0.3059183999430388
hybrid,100000,142,1,1404774,0.3204298000782728
hybrid,100000,142,2,1406053,0.3227008000249043
hybrid,100000,142,3,1407775,0.34609790006652474
hybrid,100000,143,1,1404790,0.3557351999916136
hybrid,100000,143,2,1405264,0.2820405999664217
hybrid,100000,143,3,1410793,0.26490529999136925
hybrid,100000,144,1,1408549,0.45998529996722937
hybrid,100000,144,2,1408576,0.31413419998716563
hybrid,100000,144,3,1406541,0.30761130002792925
hybrid,100000,145,1,1409053,0.3045782999834046
hybrid,100000,145,2,1409060,0.2811988000757992
hybrid,100000,145,3,1406911,0.29427029995713383
hybrid,100000,146,1,1408754,0.28751260007265955
hybrid,100000,146,2,1406231,0.2760483999736607
hybrid,100000,146,3,1407116,0.2667450000299141
hybrid,100000,147,1,1405144,0.27570470003411174
hybrid,100000,147,2,1408289,0.27689840004313737
hybrid,100000,147,3,1410107,0.27156729996204376
hybrid,100000,148,1,1411337,0.2827289999695495
hybrid,100000,148,2,1410988,0.2946171999210492
hybrid,100000,148,3,1404310,0.4196257999865338
hybrid,100000,149,1,1407450,0.9075512000126764
hybrid,100000,149,2,1405450,0.7367726999800652
hybrid,100000,149,3,1411823,0.6790874000871554
hybrid,100000,150,1,1408968,0.5626181999687105
hybrid,100000,150,2,1410028,0.6411472000181675
hybrid,100000,150,3,1406832,0.5860359999351203
hybrid,100000,151,1,1405779,0.6078121000900865
hybrid,100000,151,2,1411976,0.2736338999820873
hybrid,100000,151,3,1408011,0.3253346000565216
hybrid,100000,152,1,1409472,0.31636299996171147
hybrid,100000,152,2,1409162,0.3520295999478549
hybrid,100000,152,3,1410545,0.31368119991384447
hybrid,100000,153,1,1410133,0.2969642999814823
hybrid,100000,153,2,1409340,0.311742200050503
hybrid,100000,153,3,1411391,0.3417075000470504
hybrid,100000,154,1,1407346,0.27731269993819296
hybrid,100000,154,2,1409119,0.2952957999659702
hybrid,100000,154,3,1406638,0.2867555000120774
hybrid,100000,155,1,1410771,0.2728295000270009
hybrid,100000,155,2,1407906,0.3149346000282094
hybrid,100000,155,3,1408179,0.285790599999018
hybrid,100000,156,1,1407883,0.28481800004374236
hybrid,100000,156,2,1411219,0.2917098000179976
hybrid,100000,156,3,1406319,0.2924485000548884
hybrid,100000,157,1,1409958,0.29827609995845705
hybrid,100000,157,2,1406415,0.31403489992953837
hybrid,100000,157,3,1410616,0.317722300067544
hybrid,100000,158,1,1408029,0.2977216000435874
hybrid,100000,158,2,1410634,0.3072330999420956
hybrid,100000,158,3,1405159,0.34517039998900145
hybrid,100000,159,1,1407452,0.30814390000887215
hybrid,100000,159,2,1410964,0.3130502999993041
hybrid,100000,159,3,1408655,0.3256507000187412
hybrid,100000,160,1,1408949,0.32901850005146116
hybrid,100000,160,2,1409091,0.2903107999591157
hybrid,100000,160,3,1405702,0.3155924000311643
hybrid,100000,161,1,1407634,0.33017960004508495
hybrid,100000,161,2,1410055,0.3581589999375865
hybrid,100000,161,3,1405728,0.30435560003388673
hybrid,100000,162,1,1405588,0.298449800000526
hybrid,100000,162,2,1409439,0.29326269996818155
hybrid,100000,162,3,1413114,0.3268213999690488
hybrid,100000,163,1,1408723,0.3090511999325827
hybrid,100000,163,2,1410670,0.2729152999818325
hybrid,100000,163,3,1405940,0.29476429999340326
hybrid,100000,164,1,1407672,0.2931042000418529
hybrid,100000,164,2,1407020,0.2979886999819428
hybrid,100000,164,3,1410400,0.3060706000542268
hybrid,100000,165,1,1406131,0.29384669999126345
hybrid,100000,165,2,1404887,0.3012559999478981
hybrid,100000,165,3,1410713,0.27924049994908273
hybrid,100000,166,1,1406761,0.28528149996418506
hybrid,100000,166,2,1406494,0.30403120000846684
hybrid,100000,166,3,1412513,0.2700465000234544
hybrid,100000,167,1,1410207,0.29408499994315207
hybrid,100000,167,2,1408078,0.279943700064905
hybrid,100000,167,3,1406009,0.30422329995781183
hybrid,100000,168,1,1408103,0.30651220004074275
hybrid,100000,168,2,1406458,0.29865250003058463
hybrid,100000,168,3,1409781,0.30315429996699095
hybrid,100000,169,1,1408443,0.29947970004286617
hybrid,100000,169,2,1410321,0.29403599991928786
hybrid,100000,169,3,1408428,0.28230389999225736
hybrid,100000,170,1,1405908,0.26272110000718385
hybrid,100000,170,2,1407195,0.30801339994650334
hybrid,100000,170,3,1408516,0.2971724000526592
hybrid,100000,171,1,1406349,0.3026122000301257
hybrid,100000,171,2,1407149,0.27164000004995614
hybrid,100000,171,3,1411161,0.2729734000749886
hybrid,100000,172,1,1407746,0.5602920999517664
hybrid,100000,172,2,1405648,0.2904421000275761
hybrid,100000,172,3,1407865,0.3197587999748066
hybrid,100000,173,1,1409684,0.367820700048469
hybrid,100000,173,2,1406247,0.294162500067614
hybrid,100000,173,3,1407021,0.3071292000822723
hybrid,100000,174,1,1409676,0.32594660005997866
hybrid,100000,174,2,1410636,0.3275910000083968
hybrid,100000,174,3,1409940,0.2901760999811813
hybrid,100000,175,1,1407844,0.29578089993447065
hybrid,100000,175,2,1409784,0.3248459999449551
hybrid,100000,175,3,1405334,0.44418689992744476
hybrid,100000,176,1,1409796,0.2722737999865785
hybrid,100000,176,2,1406472,0.295607200008817
hybrid,100000,176,3,1407682,0.3271291001001373
hybrid,100000,177,1,1405470,0.27718340000137687
hybrid,100000,177,2,1408351,0.2805411999579519
hybrid,100000,177,3,1405767,0.29332429997157305
hybrid,100000,178,1,1408632,0.29289659997448325
hybrid,100000,178,2,1405793,0.26525820000097156
hybrid,100000,178,3,1409278,0.2792181000113487
hybrid,100000,179,1,1408490,0.27137960004620254
hybrid,100000,179,2,1406877,0.2682802000781521
hybrid,100000,179,3,1410172,0.28217620006762445
hybrid,100000,180,1,1406030,0.28074700001161546
hybrid,100000,180,2,1408360,0.26296359999105334
hybrid,100000,180,3,1405714,0.2945871000410989
hybrid,100000,181,1,1411749,0.2908642999827862
hybrid,100000,181,2,1405900,0.29004420002456754
hybrid,100000,181,3,1406919,0.26663780002854764
hybrid,100000,182,1,1406302,0.27537099993787706
hybrid,100000,182,2,1406196,0.3275559999747202
hybrid,100000,182,3,1411164,0.2721001000609249
hybrid,100000,183,1,1407269,0.26533810002729297
hybrid,100000,183,2,1407362,0.2906171000795439
hybrid,100000,183,3,1405820,0.2761522000655532
hybrid,100000,184,1,1406220,0.3712325000669807
hybrid,100000,184,2,1410098,0.2976867000106722
hybrid,100000,184,3,1406567,0.3169620999833569
hybrid,100000,185,1,1409032,0.26723200001288205
hybrid,100000,185,2,1409689,0.27493720001075417
hybrid,100000,185,3,1409734,0.30635410000104457
hybrid,100000,186,1,1405469,0.31446639995556325
hybrid,100000,186,2,1410437,0.4644147000508383
hybrid,100000,186,3,1409797,0.5226227999664843
hybrid,100000,187,1,1408700,0.2897506000008434
hybrid,100000,187,2,1409157,0.3083328000502661
