mode,n,S,trial,comparisons,time_s
hybrid,4893,62,2,49180,0.021157799987122416
hybrid,4893,62,3,49687,0.024076799978502095
hybrid,4893,63,1,49427,0.024109499994665384
hybrid,4893,63,2,49511,0.023840300040319562
hybrid,4893,63,3,49321,0.02107289992272854
hybrid,4893,64,1,49233,0.025973699986934662
hybrid,4893,64,2,49821,0.025676600052975118
hybrid,4893,64,3,48894,0.03464940004050732
hybrid,4893,65,1,49591,0.01960439991671592
hybrid,4893,65,2,49280,0.030001699924468994
hybrid,4893,65,3,49535,0.019504399970173836
hybrid,4893,66,1,48984,0.024309300002641976
hybrid,4893,66,2,49458,0.02391290001105517
hybrid,4893,66,3,49368,0.04168169992044568
hybrid,4893,67,1,49293,0.023353800061158836
hybrid,4893,67,2,49661,0.019220300018787384
hybrid,4893,67,3,49407,0.026595699950121343
hybrid,4893,68,1,49099,0.01968599995598197
hybrid,4893,68,2,49401,0.028119499911554158
hybrid,4893,68,3,49167,0.03132149996235967
hybrid,4893,69,1,49655,0.02938309998717159
hybrid,4893,69,2,49050,0.025180800002999604
hybrid,4893,69,3,49057,0.03821149992290884
hybrid,4893,70,1,49742,0.03457040002103895
hybrid,4893,70,2,49188,0.031194700044579804
hybrid,4893,70,3,49604,0.024920399999246
hybrid,4893,71,1,49608,0.023267999989911914
hybrid,4893,71,2,49302,0.02296620002016425
hybrid,4893,71,3,49218,0.027091800002381206
hybrid,4893,72,1,49315,0.048579599941149354
hybrid,4893,72,2,49493,0.026739099994301796
hybrid,4893,72,3,49008,0.018919300055131316
hybrid,4893,73,1,49479,0.021528299897909164
hybrid,4893,73,2,49561,0.02298249991144985
hybrid,4893,73,3,49155,0.028605700004845858
hybrid,4893,74,1,49575,0.04015020001679659
hybrid,4893,74,2,49152,0.022475400008261204
hybrid,4893,74,3,49577,0.02343289996497333
hybrid,4893,75,1,49493,0.024678800022229552
hybrid,4893,75,2,49022,0.03984799992758781
hybrid,4893,75,3,49557,0.03253869991749525
hybrid,4893,76,1,48656,0.0226197000592947
hybrid,4893,76,2,48493,0.024310899898409843
hybrid,4893,76,3,48227,0.024151500081643462
hybrid,4893,77,1,47741,0.02265840000472963
hybrid,4893,77,2,48037,0.047741400077939034
hybrid,4893,77,3,48206,0.023784000077284873
hybrid,4893,78,1,47755,0.03028409997932613
hybrid,4893,78,2,48042,0.02707200008444488
hybrid,4893,78,3,48446,0.02226829994469881
hybrid,4893,79,1,47659,0.0314404999371618
hybrid,4893,79,2,48550,0.02772370004095137
hybrid,4893,79,3,47740,0.02901289996225387
hybrid,4893,80,1,47178,0.03537729999516159
hybrid,4893,80,2,48149,0.029338099993765354
hybrid,4893,80,3,48065,0.01909209997393191
hybrid,6723,0,1,77114,0.05224400002043694
hybrid,6723,0,2,77154,0.06883270002435893
hybrid,6723,0,3,77089,0.05092439998406917
hybrid,6723,1,1,77079,0.059352299897000194
hybrid,6723,1,2,77106,0.059571900055743754
hybrid,6723,1,3,77206,0.04933039995376021
hybrid,6723,2,1,76531,0.08716180000919849
hybrid,6723,2,2,76560,0.047937799943611026
hybrid,6723,2,3,76502,0.06376039993483573
hybrid,6723,3,1,75640,0.04967570002190769
hybrid,6723,3,2,75504,0.07856900000479072
hybrid,6723,3,3,75583,0.04164479998871684
hybrid,6723,4,1,75325,0.05022159998770803
hybrid,6723,4,2,75363,0.04992539994418621
hybrid,6723,4,3,75490,0.05975200003013015
hybrid,6723,5,1,75327,0.0530100999167189
hybrid,6723,5,2,75293,0.04398790001869202
hybrid,6723,5,3,75420,0.0710512000368908
hybrid,6723,6,1,75048,0.050520400051027536
hybrid,6723,6,2,74993,0.04016490001231432
hybrid,6723,6,3,74982,0.04718750005122274
hybrid,6723,7,1,74503,0.036043399944901466
hybrid,6723,7,2,74459,0.036417199997231364
hybrid,6723,7,3,74430,0.05372610001359135
hybrid,6723,8,1,74423,0.04582320002373308
hybrid,6723,8,2,74528,0.04047800006810576
hybrid,6723,8,3,74422,0.03428140003234148
hybrid,6723,9,1,74330,0.04783950001001358
hybrid,6723,9,2,74495,0.0375954998889938
hybrid,6723,9,3,74514,0.06593949999660254
hybrid,6723,10,1,74609,0.037209799978882074
hybrid,6723,10,2,74451,0.062005999963730574
hybrid,6723,10,3,74508,0.03616709995549172
hybrid,6723,11,1,74397,0.04711120005231351
hybrid,6723,11,2,74538,0.047639200114645064
hybrid,6723,11,3,74387,0.03914150001946837
hybrid,6723,12,1,74721,0.06431200006045401
hybrid,6723,12,2,74583,0.042589800083078444
hybrid,6723,12,3,74259,0.03992690006271005
hybrid,6723,13,1,73491,0.05000719998497516
hybrid,6723,13,2,73369,0.039492499898187816
hybrid,6723,13,3,73460,0.03762700001243502
hybrid,6723,14,1,73321,0.039301499957218766
hybrid,6723,14,2,73312,0.038238000008277595
hybrid,6723,14,3,73070,0.03536579990759492
hybrid,6723,15,1,73214,0.03418309998232871
hybrid,6723,15,2,73357,0.032009199960157275
hybrid,6723,15,3,73247,0.03281570004764944
hybrid,6723,16,1,73267,0.028598499950021505
hybrid,6723,16,2,73165,0.02760509995277971
hybrid,6723,16,3,73090,0.02759770001284778
hybrid,6723,17,1,73456,0.036616000114008784
hybrid,6723,17,2,73347,0.031171099981293082
hybrid,6723,17,3,73444,0.030741299968212843
hybrid,6723,18,1,73286,0.03731570008676499
hybrid,6723,18,2,73021,0.05411599995568395
hybrid,6723,18,3,73205,0.05222889990545809
hybrid,6723,19,1,73363,0.03790869994554669
hybrid,6723,19,2,73388,0.03584389993920922
hybrid,6723,19,3,73454,0.057461900054477155
hybrid,6723,20,1,73134,0.047933600028045475
hybrid,6723,20,2,73349,0.04889099998399615
hybrid,6723,20,3,73279,0.03468149993568659
hybrid,6723,21,1,73129,0.03431879996787757
hybrid,6723,21,2,73275,0.04910619999282062
hybrid,6723,21,3,73378,0.031395900063216686
hybrid,6723,22,1,73090,0.033197199925780296
hybrid,6723,22,2,73192,0.03250370000023395
hybrid,6723,22,3,73375,0.04810020001605153
hybrid,6723,23,1,73515,0.05103819991927594
hybrid,6723,23,2,73394,0.04315469996072352
hybrid,6723,23,3,73529,0.044710899936035275
hybrid,6723,24,1,73117,0.052892700070515275
hybrid,6723,24,2,72986,0.035577100003138185
hybrid,6723,24,3,73150,0.03814970003440976
hybrid,6723,25,1,73402,0.06359559996053576
hybrid,6723,25,2,72949,0.05081629997584969
hybrid,6723,25,3,73448,0.06255259993486106
hybrid,6723,26,1,71943,0.03388759994413704
hybrid,6723,26,2,72112,0.033524999977089465
hybrid,6723,26,3,72511,0.03925550007261336
hybrid,6723,27,1,71755,0.04172330000437796
hybrid,6723,27,2,71735,0.05040309997275472
hybrid,6723,27,3,71523,0.03752029989846051
hybrid,6723,28,1,72131,0.03485659998841584
hybrid,6723,28,2,71491,0.07941350003238767
hybrid,6723,28,3,71959,0.03037709998898208
hybrid,6723,29,1,71907,0.03847589995712042
hybrid,6723,29,2,71767,0.05384609999600798
hybrid,6723,29,3,71665,0.041169000091031194
hybrid,6723,30,1,71998,0.03117859992198646
hybrid,6723,30,2,71922,0.043840200058184564
hybrid,6723,30,3,71919,0.045138000044971704
hybrid,6723,31,1,71771,0.045160199981182814
hybrid,6723,31,2,71788,0.03686280001420528
hybrid,6723,31,3,71693,0.05068549991119653
hybrid,6723,32,1,71771,0.04041280003730208
hybrid,6723,32,2,71351,0.030119000002741814
hybrid,6723,32,3,71813,0.05889730004128069
hybrid,6723,33,1,71755,0.039535799995064735
hybrid,6723,33,2,71801,0.03147849999368191
hybrid,6723,33,3,71876,0.03847330005373806
hybrid,6723,34,1,71850,0.04011840000748634
hybrid,6723,34,2,71996,0.047438499983400106
hybrid,6723,34,3,71849,0.04379200004041195
hybrid,6723,35,1,71977,0.056544900056906044
hybrid,6723,35,2,71912,0.04728950001299381
hybrid,6723,35,3,71784,0.035675100050866604
hybrid,6723,36,1,71889,0.04533220001030713
hybrid,6723,36,2,71635,0.0596468000439927
hybrid,6723,36,3,72012,0.03916040004696697
hybrid,6723,37,1,71798,0.047933600028045475
hybrid,6723,37,2,71776,0.04680350003764033
hybrid,6723,37,3,71819,0.03493919991888106
hybrid,6723,38,1,71911,0.03928319993428886
hybrid,6723,38,2,71992,0.050656699924729764
hybrid,6723,38,3,71605,0.055901600047945976
hybrid,6723,39,1,71820,0.03598399995826185
hybrid,6723,39,2,71845,0.04138680000323802
hybrid,6723,39,3,71833,0.07054639991838485
hybrid,6723,40,1,71625,0.03814100008457899
hybrid,6723,40,2,71923,0.053354799980297685
hybrid,6723,40,3,71927,0.051862399908713996
hybrid,6723,41,1,72084,0.048293799976818264
hybrid,6723,41,2,72109,0.03214390005450696
hybrid,6723,41,3,71824,0.0320242999587208
hybrid,6723,42,1,71842,0.04185140004847199
hybrid,6723,42,2,71497,0.05778020003344864
hybrid,6723,42,3,71751,0.05894460005220026
hybrid,6723,43,1,71553,0.03887889999896288
hybrid,6723,43,2,71622,0.04120660002809018
hybrid,6723,43,3,71988,0.04185529996175319
hybrid,6723,44,1,72199,0.06098389998078346
hybrid,6723,44,2,71523,0.03145770006813109
hybrid,6723,44,3,72108,0.031385399983264506
hybrid,6723,45,1,71937,0.044901100103743374
hybrid,6723,45,2,72225,0.054720700019970536
hybrid,6723,45,3,71764,0.046901300083845854
hybrid,6723,46,1,71906,0.05255999998189509
hybrid,6723,46,2,71604,0.030080599943175912
hybrid,6723,46,3,71476,0.041497199912555516
hybrid,6723,47,1,71883,0.04902219993527979
hybrid,6723,47,2,72074,0.0403972000349313
hybrid,6723,47,3,71957,0.03962380008306354
hybrid,6723,48,1,71947,0.03682100004516542
hybrid,6723,48,2,72281,0.05438999994657934
hybrid,6723,48,3,72113,0.04964720003772527
hybrid,6723,49,1,71902,0.04405129991937429
hybrid,6723,49,2,71739,0.043671099934726954
hybrid,6723,49,3,71958,0.03574690001551062
hybrid,6723,50,1,71865,0.0451821000315249
hybrid,6723,50,2,71457,0.046677300008013844
hybrid,6723,50,3,72130,0.04022379999514669
hybrid,6723,51,1,71690,0.05447139998432249
hybrid,6723,51,2,71716,0.04134739993605763
hybrid,6723,51,3,72063,0.06112840003333986
hybrid,6723,52,1,71139,0.02955370000563562
hybrid,6723,52,2,70710,0.03230620000977069
hybrid,6723,52,3,71178,0.03143810003530234
hybrid,6723,53,1,69880,0.04089720000047237
hybrid,6723,53,2,69700,0.0406035000924021
hybrid,6723,53,3,70080,0.04905549995601177
hybrid,6723,54,1,70065,0.033250799984671175
hybrid,6723,54,2,70215,0.03191779996268451
hybrid,6723,54,3,69823,0.0530442000599578
hybrid,6723,55,1,70141,0.041471100063063204
hybrid,6723,55,2,70422,0.033865699893794954
hybrid,6723,55,3,70333,0.0372757000150159
hybrid,6723,56,1,70330,0.04594260000158101
hybrid,6723,56,2,70300,0.03683440003078431
hybrid,6723,56,3,70025,0.037963800015859306
hybrid,6723,57,1,70606,0.05037740000989288
hybrid,6723,57,2,70184,0.030932299909181893
hybrid,6723,57,3,69827,0.02660530002322048
hybrid,6723,58,1,70018,0.028291100054048002
hybrid,6723,58,2,69934,0.030907600070349872
hybrid,6723,58,3,69728,0.031721900100819767
hybrid,6723,59,1,69971,0.06103300000540912
hybrid,6723,59,2,70457,0.0340804000152275
hybrid,6723,59,3,70507,0.02809279994107783
hybrid,6723,60,1,69986,0.02753850002773106
hybrid,6723,60,2,70085,0.03672500001266599
hybrid,6723,60,3,70073,0.04457700008060783
hybrid,6723,61,1,70245,0.041924300021491945
hybrid,6723,61,2,70009,0.029542300035245717
hybrid,6723,61,3,70300,0.03369650000240654
hybrid,6723,62,1,70230,0.04358180006965995
hybrid,6723,62,2,70132,0.031092199962586164
hybrid,6723,62,3,69681,0.03660839993972331
hybrid,6723,63,1,70345,0.028019600082188845
hybrid,6723,63,2,70357,0.027441699989140034
hybrid,6723,63,3,69891,0.02874719991814345
hybrid,6723,64,1,70648,0.02732079999987036
hybrid,6723,64,2,69975,0.030542799970135093
hybrid,6723,64,3,70804,0.036329900030978024
hybrid,6723,65,1,69980,0.02893279993440956
hybrid,6723,65,2,70686,0.025617699953727424
hybrid,6723,65,3,69932,0.030414899927563965
hybrid,6723,66,1,70291,0.028397100046277046
hybrid,6723,66,2,69557,0.027807899983599782
hybrid,6723,66,3,69863,0.03448160004336387
hybrid,6723,67,1,70294,0.03299199999310076
hybrid,6723,67,2,70092,0.029297700035385787
hybrid,6723,67,3,69856,0.026579500059597194
hybrid,6723,68,1,70299,0.028533500037156045
hybrid,6723,68,2,70483,0.036884100059978664
hybrid,6723,68,3,70175,0.03015349991619587
hybrid,6723,69,1,70288,0.041330000036396086
hybrid,6723,69,2,70048,0.0319696000078693
hybrid,6723,69,3,70824,0.03941490000579506
hybrid,6723,70,1,70031,0.03597719990648329
hybrid,6723,70,2,70323,0.026230100076645613
hybrid,6723,70,3,70254,0.026303199934773147
hybrid,6723,71,1,70093,0.02963690005708486
hybrid,6723,71,2,70078,0.029865300050005317
hybrid,6723,71,3,70323,0.027338900021277368
hybrid,6723,72,1,70341,0.030804299982264638
hybrid,6723,72,2,69593,0.029178500059060752
hybrid,6723,72,3,70307,0.04064949997700751
hybrid,6723,73,1,69479,0.034980099997483194
hybrid,6723,73,2,70503,0.030544299981556833
hybrid,6723,73,3,70944,0.03971629997249693
hybrid,6723,74,1,70255,0.04374100000131875
hybrid,6723,74,2,70007,0.036710600019432604
hybrid,6723,74,3,70574,0.02521829993929714
hybrid,6723,75,1,69937,0.024339499999769032
hybrid,6723,75,2,70440,0.02893569995649159
hybrid,6723,75,3,70837,0.03322790004312992
hybrid,6723,76,1,70133,0.02763299993239343
hybrid,6723,76,2,70149,0.025067899958230555
hybrid,6723,76,3,70520,0.031634700018912554
hybrid,6723,77,1,69929,0.028042000019922853
hybrid,6723,77,2,70269,0.027507100021466613
hybrid,6723,77,3,70280,0.02662129991222173
hybrid,6723,78,1,70038,0.026187899988144636
hybrid,6723,78,2,69806,0.026244599954225123
hybrid,6723,78,3,69856,0.027393200085498393
hybrid,6723,79,1,70444,0.037697500083595514
hybrid,6723,79,2,70270,0.02504209999460727
hybrid,6723,79,3,70015,0.025334399892017245
hybrid,6723,80,1,70644,0.02568069996777922
hybrid,6723,80,2,70039,0.02764069999102503
hybrid,6723,80,3,69722,0.028980699949897826
hybrid,9236,0,1,110150,0.0617915999609977
hybrid,9236,0,2,110105,0.07115780003368855
hybrid,9236,0,3,110191,0.06402689998503774
hybrid,9236,1,1,110160,0.0783158999402076
hybrid,9236,1,2,110122,0.06179960002191365
hybrid,9236,1,3,110207,0.0716313999146223
hybrid,9236,2,1,108993,0.05848450004123151
hybrid,9236,2,2,108795,0.07229879999067634
hybrid,9236,2,3,108960,0.08961310004815459
hybrid,9236,3,1,108565,0.06326870003249496
hybrid,9236,3,2,108555,0.12036559998523444
hybrid,9236,3,3,108420,0.13498810003511608
hybrid,9236,4,1,107767,0.07764249993488193
hybrid,9236,4,2,107843,0.06983090005815029
hybrid,9236,4,3,107929,0.07530449994374067
hybrid,9236,5,1,107242,0.07707450003363192
hybrid,9236,5,2,107275,0.07241099991369992
hybrid,9236,5,3,107188,0.06456249998882413
hybrid,9236,6,1,107145,0.06304670008830726
hybrid,9236,6,2,107277,0.06248209998011589
hybrid,9236,6,3,107267,0.07987040001899004
hybrid,9236,7,1,107353,0.05691929999738932
hybrid,9236,7,2,107168,0.057810200029052794
hybrid,9236,7,3,107270,0.05138339998666197
hybrid,9236,8,1,107331,0.05733330000657588
hybrid,9236,8,2,107143,0.056851700064726174
hybrid,9236,8,3,107247,0.06557909992989153
hybrid,9236,9,1,105668,0.06566790002398193
hybrid,9236,9,2,105877,0.08053619996644557
hybrid,9236,9,3,105852,0.05665909999515861
hybrid,9236,10,1,105746,0.0659916999284178
hybrid,9236,10,2,105692,0.06872159999329597
hybrid,9236,10,3,105878,0.08072190009988844
hybrid,9236,11,1,105759,0.07503760000690818
hybrid,9236,11,2,105890,0.07227240002248436
hybrid,9236,11,3,106015,0.06841830001212656
hybrid,9236,12,1,105673,0.053422799916006625
hybrid,9236,12,2,106189,0.07708190008997917
hybrid,9236,12,3,105766,0.06053440005052835
hybrid,9236,13,1,105508,0.0554932999657467
hybrid,9236,13,2,105781,0.09589240001514554
hybrid,9236,13,3,106056,0.06113089993596077
hybrid,9236,14,1,106050,0.05443719995673746
hybrid,9236,14,2,105759,0.0637468999484554
hybrid,9236,14,3,105917,0.06524140003602952
hybrid,9236,15,1,105666,0.05003789998590946
hybrid,9236,15,2,105746,0.050090599921531975
hybrid,9236,15,3,105700,0.10185960005037487
hybrid,9236,16,1,105606,0.11214019998442382
hybrid,9236,16,2,105692,0.06959849991835654
hybrid,9236,16,3,105879,0.07845030003227293
hybrid,9236,17,1,105723,0.04779019998386502
hybrid,9236,17,2,105712,0.0606508000055328
hybrid,9236,17,3,105946,0.0632427999516949
hybrid,9236,18,1,103917,0.052265900070779026
hybrid,9236,18,2,104024,0.04368809994775802
hybrid,9236,18,3,104025,0.05809669999871403
hybrid,9236,19,1,104352,0.05688719998579472
hybrid,9236,19,2,104077,0.05207370000425726
hybrid,9236,19,3,103971,0.07365540007594973
hybrid,9236,20,1,104184,0.050262599950656295
hybrid,9236,20,2,104105,0.07771639991551638
hybrid,9236,20,3,103957,0.04845000000204891
hybrid,9236,21,1,104201,0.07176209997851402
hybrid,9236,21,2,104030,0.058807000052183867
hybrid,9236,21,3,104099,0.04388050001580268
hybrid,9236,22,1,104156,0.047013700008392334
hybrid,9236,22,2,104074,0.0432278000516817
hybrid,9236,22,3,104202,0.0714618000201881
hybrid,9236,23,1,103883,0.04067859996575862
hybrid,9236,23,2,104311,0.04412780003622174
hybrid,9236,23,3,104095,0.04221280000638217
hybrid,9236,24,1,104114,0.04157570004463196
hybrid,9236,24,2,104103,0.04479529999662191
hybrid,9236,24,3,103771,0.041598199983127415
hybrid,9236,25,1,103934,0.054563799989409745
hybrid,9236,25,2,104400,0.0431770000141114
hybrid,9236,25,3,104408,0.04544280003756285
hybrid,9236,26,1,104264,0.06576240004505962
hybrid,9236,26,2,104313,0.061281099915504456
hybrid,9236,26,3,104011,0.0699896999867633
hybrid,9236,27,1,103962,0.04687089996878058
hybrid,9236,27,2,103828,0.04676410008687526
hybrid,9236,27,3,104194,0.048329200013540685
hybrid,9236,28,1,104217,0.04435429989825934
hybrid,9236,28,2,104105,0.050903899944387376
hybrid,9236,28,3,104089,0.0476187999593094
hybrid,9236,29,1,103995,0.041599699994549155
hybrid,9236,29,2,104287,0.04515339992940426
hybrid,9236,29,3,104195,0.06572489999234676
hybrid,9236,30,1,104043,0.04233680001925677
hybrid,9236,30,2,104196,0.046349800075404346
hybrid,9236,30,3,104137,0.04295939998701215
hybrid,9236,31,1,104047,0.044862500042654574
hybrid,9236,31,2,104285,0.053605400025844574
hybrid,9236,31,3,104280,0.04188410006463528
hybrid,9236,32,1,104013,0.042924299952574074
hybrid,9236,32,2,104155,0.043204099987633526
hybrid,9236,32,3,104031,0.04693229997064918
hybrid,9236,33,1,104033,0.049432900035753846
hybrid,9236,33,2,104244,0.044158700038678944
hybrid,9236,33,3,104323,0.04424519999884069
hybrid,9236,34,1,104071,0.045231200056150556
hybrid,9236,34,2,104030,0.05622999998740852
hybrid,9236,34,3,104375,0.042786499951034784
hybrid,9236,35,1,104011,0.04391440004110336
hybrid,9236,35,2,104030,0.04402929998468608
hybrid,9236,35,3,104054,0.051061099977232516
hybrid,9236,36,1,102065,0.04007940005976707
hybrid,9236,36,2,102022,0.06845419993624091
hybrid,9236,36,3,102155,0.04609389998950064
hybrid,9236,37,1,101789,0.04393100005108863
hybrid,9236,37,2,101793,0.04420230002142489
hybrid,9236,37,3,101813,0.04228359996341169
hybrid,9236,38,1,102196,0.048778099939227104
hybrid,9236,38,2,102205,0.041869099950417876
hybrid,9236,38,3,101452,0.04525229998398572
hybrid,9236,39,1,101612,0.07909300003666431
hybrid,9236,39,2,101579,0.0552322999574244
hybrid,9236,39,3,101240,0.05006360006518662
hybrid,9236,40,1,101589,0.08200370008125901
hybrid,9236,40,2,101869,0.04661000007763505
hybrid,9236,40,3,101977,0.05643429991323501
hybrid,9236,41,1,102302,0.05321269994601607
hybrid,9236,41,2,101563,0.06197719997726381
hybrid,9236,41,3,101990,0.04788880003616214
hybrid,9236,42,1,101915,0.049735400010831654
hybrid,9236,42,2,101827,0.05806810001377016
hybrid,9236,42,3,101743,0.062068200088106096
hybrid,9236,43,1,102028,0.05330549995414913
hybrid,9236,43,2,101946,0.05034960003104061
hybrid,9236,43,3,101644,0.04546749999281019
hybrid,9236,44,1,101623,0.08951650001108646
hybrid,9236,44,2,101962,0.0447027999907732
hybrid,9236,44,3,102274,0.05582469992805272
hybrid,9236,45,1,101710,0.05617070000153035
hybrid,9236,45,2,102079,0.06240190006792545
hybrid,9236,45,3,101936,0.06240430008620024
hybrid,9236,46,1,101776,0.062354099936783314
hybrid,9236,46,2,101754,0.056292599998414516
hybrid,9236,46,3,102036,0.07227739994414151
hybrid,9236,47,1,102336,0.04343299998436123
hybrid,9236,47,2,102185,0.04846910003107041
hybrid,9236,47,3,103122,0.04282119998242706
hybrid,9236,48,1,102139,0.07045469991862774
hybrid,9236,48,2,102360,0.044376199948601425
hybrid,9236,48,3,101722,0.04737180005759001
hybrid,9236,49,1,102081,0.04603990004397929
hybrid,9236,49,2,101654,0.06661440001334995
hybrid,9236,49,3,101808,0.042312400066293776
hybrid,9236,50,1,101898,0.052636099979281425
hybrid,9236,50,2,102060,0.050988800008781254
hybrid,9236,50,3,102296,0.06180249992758036
hybrid,9236,51,1,102088,0.06542710005305707
hybrid,9236,51,2,102263,0.04404400009661913
hybrid,9236,51,3,101716,0.05999910004902631
hybrid,9236,52,1,101732,0.06863520003389567
hybrid,9236,52,2,101846,0.04533770005218685
hybrid,9236,52,3,101783,0.10705709992907941
hybrid,9236,53,1,101770,0.04547759995330125
hybrid,9236,53,2,102337,0.04955630004405975
hybrid,9236,53,3,101546,0.06067929998971522
hybrid,9236,54,1,102655,0.11483169998973608
hybrid,9236,54,2,102502,0.0473844000371173
hybrid,9236,54,3,101887,0.05295409995596856
hybrid,9236,55,1,101970,0.04794780001975596
hybrid,9236,55,2,101956,0.0693320999853313
hybrid,9236,55,3,101405,0.0450688999844715
hybrid,9236,56,1,101723,0.05356010003015399
hybrid,9236,56,2,101902,0.05192729993723333
hybrid,9236,56,3,102289,0.04762049997225404
hybrid,9236,57,1,102140,0.11955979990307242
hybrid,9236,57,2,101884,0.06071190000511706
hybrid,9236,57,3,102007,0.23642590001691133
hybrid,9236,58,1,101761,0.11940879991743714
hybrid,9236,58,2,101724,0.06636480009183288
hybrid,9236,58,3,101490,0.054361000075004995
hybrid,9236,59,1,101873,0.04913109994959086
hybrid,9236,59,2,101577,0.06151509995106608
hybrid,9236,59,3,101489,0.04464969993568957
hybrid,9236,60,1,101716,0.0448463000357151
hybrid,9236,60,2,101701,0.050247699953615665
hybrid,9236,60,3,101610,0.05295969999860972
hybrid,9236,61,1,102008,0.05397640005685389
hybrid,9236,61,2,101833,0.04907529999036342
hybrid,9236,61,3,101725,0.06139150005765259
hybrid,9236,62,1,101142,0.0431570999789983
hybrid,9236,62,2,101388,0.05465019994881004
hybrid,9236,62,3,101669,0.04824789997655898
hybrid,9236,63,1,101399,0.06819430005270988
hybrid,9236,63,2,101507,0.045954299974255264
hybrid,9236,63,3,101304,0.04761630005668849
hybrid,9236,64,1,101984,0.048068400006741285
hybrid,9236,64,2,101656,0.046994199976325035
hybrid,9236,64,3,102045,0.07537189999129623
hybrid,9236,65,1,101956,0.0490976000437513
hybrid,9236,65,2,102069,0.06391199992503971
hybrid,9236,65,3,102279,0.05647690000478178
hybrid,9236,66,1,102148,0.05097939993720502
hybrid,9236,66,2,101544,0.06450259999837726
hybrid,9236,66,3,102215,0.06378159997984767
hybrid,9236,67,1,102784,0.05900769995059818
hybrid,9236,67,2,101981,0.03895229997579008
hybrid,9236,67,3,102124,0.048134899931028485
hybrid,9236,68,1,101885,0.06317340000532568
hybrid,9236,68,2,101620,0.0498838999774307
hybrid,9236,68,3,101686,0.07449959998484701
hybrid,9236,69,1,101842,0.06487500004004687
hybrid,9236,69,2,101899,0.04787319991737604
hybrid,9236,69,3,101959,0.04294279997702688
hybrid,9236,70,1,101869,0.043260499951429665
hybrid,9236,70,2,101924,0.0742139999056235
hybrid,9236,70,3,101917,0.05134080001153052
hybrid,9236,71,1,101474,0.06048969994299114
hybrid,9236,71,2,102210,0.20369240001309663
hybrid,9236,71,3,101051,0.06720150006003678
hybrid,9236,72,1,99858,0.04871849995106459
hybrid,9236,72,2,100748,0.040396700031124055
hybrid,9236,72,3,100125,0.05784210003912449
hybrid,9236,73,1,99808,0.04812699998728931
hybrid,9236,73,2,99954,0.05121309997048229
hybrid,9236,73,3,98700,0.04945119994226843
hybrid,9236,74,1,99788,0.05222630000207573
hybrid,9236,74,2,99897,0.06078900001011789
hybrid,9236,74,3,99786,0.043223600019700825
hybrid,9236,75,1,99607,0.03917909995652735
hybrid,9236,75,2,99080,0.041676900000311434
hybrid,9236,75,3,98358,0.07555549999233335
hybrid,9236,76,1,99200,0.04904119996353984
hybrid,9236,76,2,100119,0.06575820001307875
hybrid,9236,76,3,99971,0.0592929000267759
hybrid,9236,77,1,99531,0.05554640002083033
hybrid,9236,77,2,99274,0.06617979996372014
hybrid,9236,77,3,99931,0.06291950005106628
hybrid,9236,78,1,99464,0.054706300026737154
hybrid,9236,78,2,99361,0.04785159998573363
hybrid,9236,78,3,100360,0.03737449995242059
hybrid,9236,79,1,100006,0.061851499951444566
hybrid,9236,79,2,99930,0.0417439000448212
hybrid,9236,79,3,99362,0.057226200005970895
hybrid,9236,80,1,99446,0.05818719998933375
hybrid,9236,80,2,98334,0.054320800001733005
hybrid,9236,80,3,99235,0.060266299988143146
hybrid,12689,0,1,157156,0.11503360001370311
hybrid,12689,0,2,157146,0.09688500000629574
hybrid,12689,0,3,157142,0.10421830008272082
hybrid,12689,1,1,157270,0.13411620003171265
hybrid,12689,1,2,157114,0.11923479998949915
hybrid,12689,1,3,157119,0.1179900000570342
hybrid,12689,2,1,156389,0.12416749994736165
hybrid,12689,2,2,156380,0.11877679999452084
hybrid,12689,2,3,156182,0.09654609998688102
hybrid,12689,3,1,153935,0.09932779998052865
hybrid,12689,3,2,153928,0.09877319994848222
hybrid,12689,3,3,153831,0.08113279996905476
hybrid,12689,4,1,153889,0.11297459993511438
hybrid,12689,4,2,153881,0.08175260003190488
hybrid,12689,4,3,153946,0.07915449992287904
hybrid,12689,5,1,154011,0.13480659993365407
hybrid,12689,5,2,153975,0.09558459999971092
hybrid,12689,5,3,153909,0.09566130000166595
hybrid,12689,6,1,152392,0.09451210009865463
hybrid,12689,6,2,152751,0.08062110003083944
hybrid,12689,6,3,152539,0.09999870008323342
hybrid,12689,7,1,152323,0.09202550002373755
hybrid,12689,7,2,152311,0.07976190000772476
hybrid,12689,7,3,152557,0.08399089996237308
hybrid,12689,8,1,152240,0.09115830005612224
hybrid,12689,8,2,152227,0.09212210006080568
hybrid,12689,8,3,152407,0.12656060000881553
hybrid,12689,9,1,152109,0.07865979999769479
hybrid,12689,9,2,152097,0.09024779999163002
hybrid,12689,9,3,152146,0.09675399994011968
hybrid,12689,10,1,152247,0.08992439997382462
hybrid,12689,10,2,152517,0.0895383000606671
hybrid,12689,10,3,152434,0.07494289998430759
hybrid,12689,11,1,152265,0.08427609992213547
hybrid,12689,11,2,152393,0.09149839996825904
hybrid,12689,11,3,152324,0.10700340010225773
hybrid,12689,12,1,150505,0.09022689994890243
hybrid,12689,12,2,150812,0.08870720001868904
hybrid,12689,12,3,150851,0.14053630002308637
hybrid,12689,13,1,150333,0.0884991999482736
